# time    humidity    error    temperature    
2016-03-15T02:48:08.91306496Z    65.83333    None    14.40985    
2016-03-15T02:52:06.937957888Z    53.43333    None    13.80985    
2016-03-15T02:52:20.655966976Z    65.83333    None    14.40985    
2016-03-15T02:56:20.073612032Z    65.83333    None    14.40985    
2016-03-15T02:56:22.98484096Z    65.73333    None    14.40985    
2016-03-15T03:00:01.458978048Z    65.73333    None    14.40985    
2016-03-15T03:00:05.784043008Z    65.73333    None    14.40985    
2016-03-15T03:04:07.511772928Z    65.63333    None    14.30985    
2016-03-15T03:04:12.753555968Z    65.83333    None    14.40985    
2016-03-15T03:07:57.263170048Z    53.43333    None    13.70985    
2016-03-15T03:08:16.478799104Z    65.83333    None    14.40985    
2016-03-15T03:11:44.67694592Z    67.63333    None    14.00985    
2016-03-15T03:12:10.536184064Z    65.73333    None    14.30985    
2016-03-15T03:16:07.45994496Z    65.63333    None    14.30985    
2016-03-15T03:16:15.424795904Z    65.63333    None    14.30985    
2016-03-15T03:20:10.304434944Z    None    1    None    
2016-03-15T03:20:14.098237952Z    65.63333    None    14.30985    
2016-03-15T03:24:03.32456192Z    53.53333    None    13.70985    
2016-03-15T03:24:17.124391936Z    65.73333    None    14.30985    
2016-03-15T03:28:18.492364032Z    65.63333    None    14.30985    
2016-03-15T03:28:26.268210944Z    65.63333    None    14.30985    
2016-03-15T03:32:07.857507072Z    53.63333    None    13.70985    
2016-03-15T03:32:21.705147904Z    65.73333    None    14.30985    
2016-03-15T03:36:13.43322496Z    65.73333    None    14.30985    
2016-03-15T03:36:18.867356928Z    65.73333    None    14.30985    
2016-03-15T03:40:10.907636992Z    86.83333    None    -5.49015    
2016-03-15T03:40:24.52301696Z    65.73333    None    14.30985    
2016-03-15T03:44:11.71707392Z    65.63333    None    14.20985    
2016-03-15T03:44:14.665519104Z    65.73333    None    14.30985    
2016-03-15T03:47:56.411322112Z    65.73333    None    14.30985    
2016-03-15T03:47:59.414305024Z    65.73333    None    14.20985    
2016-03-15T03:51:44.814846976Z    88.63333    None    -5.79015    
2016-03-15T03:51:58.438635008Z    65.73333    None    14.20985    
2016-03-15T03:55:52.408676096Z    88.43333    None    -5.59015    
2016-03-15T03:56:03.527529984Z    65.73333    None    14.20985    
2016-03-15T03:59:57.910160896Z    65.73333    None    14.20985    
2016-03-15T04:00:00.750134016Z    65.73333    None    14.20985    
2016-03-15T04:04:18.148914944Z    None    1    None    
2016-03-15T04:04:21.713177088Z    65.63333    None    14.20985    
2016-03-15T04:08:02.689733888Z    88.63333    None    -5.19015    
2016-03-15T04:08:23.669519104Z    65.73333    None    14.20985    
2016-03-15T04:12:07.112493056Z    65.73333    None    14.20985    
2016-03-15T04:12:35.514569984Z    65.63333    None    14.20985    
2016-03-15T04:16:14.727171072Z    67.63333    None    13.90985    
2016-03-15T04:16:29.770055936Z    65.73333    None    14.20985    
2016-03-15T04:20:05.635501056Z    None    1    None    
2016-03-15T04:20:14.471352064Z    65.83333    None    14.20985    
2016-03-15T04:24:10.040798976Z    88.43333    None    -4.79015    
2016-03-15T04:24:20.957935104Z    65.63333    None    14.10985    
2016-03-15T04:27:59.70275712Z    88.53333    None    -4.69015    
2016-03-15T04:28:05.710571008Z    65.73333    None    14.20985    
2016-03-15T04:32:04.11574912Z    65.83333    None    14.20985    
2016-03-15T04:32:09.583878912Z    65.73333    None    14.10985    
2016-03-15T04:36:10.170970112Z    None    1    None    
2016-03-15T04:36:13.814950912Z    65.63333    None    14.10985    
2016-03-15T04:39:58.899102976Z    65.73333    None    14.20985    
2016-03-15T04:40:15.98769792Z    65.63333    None    14.10985    
2016-03-15T04:43:46.204829952Z    53.83333    None    13.50985    
2016-03-15T04:43:52.414617088Z    65.63333    None    14.10985    
2016-03-15T04:47:41.704875008Z    65.73333    None    14.10985    
2016-03-15T04:47:47.542020096Z    65.63333    None    14.10985    
2016-03-15T04:51:46.310844928Z    65.63333    None    14.10985    
2016-03-15T04:51:49.327749888Z    65.73333    None    14.10985    
2016-03-15T04:55:52.288739072Z    65.73333    None    14.10985    
2016-03-15T04:56:00.274561024Z    65.63333    None    14.10985    
2016-03-15T04:59:44.68903296Z    65.73333    None    14.10985    
2016-03-15T05:00:01.262021888Z    65.63333    None    14.10985    
2016-03-15T05:03:39.22436608Z    65.63333    None    14.10985    
2016-03-15T05:03:59.466465024Z    65.73333    None    14.10985    
2016-03-15T05:07:33.36455296Z    88.43333    None    -3.39015    
2016-03-15T05:07:52.069040896Z    65.73333    None    14.10985    
2016-03-15T05:11:34.611689984Z    65.73333    None    14.10985    
2016-03-15T05:11:42.607539968Z    65.73333    None    14.10985    
2016-03-15T05:15:18.96261888Z    88.73333    None    -3.09015    
2016-03-15T05:15:35.158552064Z    65.73333    None    14.10985    
2016-03-15T05:19:28.431499008Z    None    1    None    
2016-03-15T05:19:33.96534912Z    None    1    None    
2016-03-15T05:23:48.258443008Z    None    1    None    
2016-03-15T05:23:51.617910016Z    65.83333    None    14.00985    
2016-03-15T05:27:25.077596928Z    65.83333    None    14.00985    
2016-03-15T05:27:34.139789056Z    65.83333    None    14.00985    
2016-03-15T05:31:32.180656128Z    65.83333    None    14.00985    
2016-03-15T05:31:41.859129088Z    None    1    None    
2016-03-15T05:35:04.582686976Z    65.73333    None    14.00985    
2016-03-15T05:35:28.388623104Z    65.83333    None    14.00985    
2016-03-15T05:39:46.143276032Z    None    1    None    
2016-03-15T05:39:49.68228608Z    65.93333    None    14.00985    
2016-03-15T05:43:26.04705792Z    65.83333    None    14.00985    
2016-03-15T05:43:33.638139904Z    65.93333    None    14.00985    
2016-03-15T05:47:35.275939072Z    65.93333    None    14.00985    
2016-03-15T05:47:46.758003968Z    65.83333    None    14.00985    
2016-03-15T05:51:19.797885952Z    88.63333    None    -2.29015    
2016-03-15T05:51:38.475397888Z    65.83333    None    14.00985    
2016-03-15T05:55:17.407974912Z    None    1    None    
2016-03-15T05:55:32.628316928Z    66.03333    None    14.00985    
2016-03-15T05:59:23.03207296Z    88.93333    None    -1.99015    
2016-03-15T05:59:31.285574912Z    65.93333    None    14.00985    
2016-03-15T06:03:35.929150976Z    88.83333    None    -1.89015    
2016-03-15T06:03:46.619561984Z    65.93333    None    14.00985    
2016-03-15T06:07:32.254252032Z    89.03333    None    -1.79015    
2016-03-15T06:07:35.701257984Z    66.03333    None    14.00985    
2016-03-15T06:11:37.791888896Z    65.83333    None    13.90985    
2016-03-15T06:11:43.093571072Z    65.83333    None    13.90985    
2016-03-15T06:15:29.098896896Z    89.13333    None    -1.59015    
2016-03-15T06:15:34.846881024Z    65.83333    None    13.90985    
2016-03-15T06:19:20.343439104Z    89.03333    None    -1.49015    
2016-03-15T06:19:36.215523072Z    65.83333    None    13.90985    
2016-03-15T06:23:27.465156096Z    65.73333    None    13.90985    
2016-03-15T06:23:41.317435904Z    65.83333    None    13.90985    
2016-03-15T06:27:43.112548096Z    65.83333    None    13.90985    
2016-03-15T06:27:48.40032512Z    65.73333    None    13.90985    
2016-03-15T06:31:35.752325888Z    54.73333    None    13.40985    
2016-03-15T06:31:42.017388032Z    65.73333    None    13.90985    
2016-03-15T06:35:30.101829888Z    89.43333    None    -0.99015    
2016-03-15T06:35:43.689562112Z    65.83333    None    13.90985    
2016-03-15T06:39:18.38584192Z    54.73333    None    13.50985    
2016-03-15T06:39:22.259584Z    65.83333    None    13.90985    
2016-03-15T06:43:03.07854592Z    54.63333    None    13.50985    
2016-03-15T06:43:11.902131968Z    66.23333    None    13.90985    
2016-03-15T06:47:11.864272896Z    None    1    None    
2016-03-15T06:47:20.23498112Z    66.23333    None    13.90985    
2016-03-15T06:51:15.943981056Z    54.73333    None    13.50985    
2016-03-15T06:51:22.095805952Z    66.03333    None    13.90985    
2016-03-15T06:55:05.026164992Z    54.63333    None    13.50985    
2016-03-15T06:55:18.879713024Z    66.03333    None    13.90985    
2016-03-15T06:59:10.524994048Z    66.03333    None    13.90985    
2016-03-15T06:59:20.723052032Z    66.03333    None    13.90985    
2016-03-15T07:03:22.584531968Z    66.13333    None    13.90985    
2016-03-15T07:03:25.385574912Z    66.13333    None    13.90985    
2016-03-15T07:07:14.852015104Z    89.33333    None    0.00985    
2016-03-15T07:07:17.939763968Z    66.13333    None    13.90985    
2016-03-15T07:11:27.558048Z    66.23333    None    13.90985    
2016-03-15T07:11:32.853228032Z    66.23333    None    13.90985    
2016-03-15T07:15:13.707486976Z    54.63333    None    13.50985    
2016-03-15T07:15:22.694364928Z    66.23333    None    13.90985    
2016-03-15T07:18:54.407952896Z    66.33333    None    13.90985    
2016-03-15T07:19:09.218270976Z    66.33333    None    13.90985    
2016-03-15T07:22:45.663068928Z    89.23333    None    0.40985    
2016-03-15T07:22:48.857517056Z    66.33333    None    13.90985    
2016-03-15T07:26:31.596658944Z    66.23333    None    13.90985    
2016-03-15T07:26:40.819363072Z    66.23333    None    13.90985    
2016-03-15T07:30:18.460260096Z    66.13333    None    13.90985    
2016-03-15T07:30:24.657172992Z    66.13333    None    13.90985    
2016-03-15T07:34:22.606746112Z    66.43333    None    13.90985    
2016-03-15T07:34:25.626151936Z    66.53333    None    13.90985    
2016-03-15T07:38:08.576605952Z    89.93333    None    1.00985    
2016-03-15T07:38:19.666014976Z    66.83333    None    13.90985    
2016-03-15T07:42:01.556920064Z    66.93333    None    14.00985    
2016-03-15T07:42:30.519474944Z    67.03333    None    14.00985    
2016-03-15T07:45:44.432775936Z    67.03333    None    14.00985    
2016-03-15T07:46:31.05269888Z    67.03333    None    14.00985    
2016-03-15T07:49:34.517892096Z    67.03333    None    14.00985    
2016-03-15T07:50:33.637570048Z    66.93333    None    14.10985    
2016-03-15T07:53:27.476946944Z    66.83333    None    14.10985    
2016-03-15T07:54:23.295020032Z    66.73333    None    14.00985    
2016-03-15T07:57:20.446723072Z    66.73333    None    14.00985    
2016-03-15T07:58:17.83191808Z    66.63333    None    14.00985    
2016-03-15T08:01:05.982460928Z    66.63333    None    14.00985    
2016-03-15T08:02:02.24928512Z    66.73333    None    14.00985    
2016-03-15T08:04:58.454998016Z    66.83333    None    14.00985    
2016-03-15T08:05:46.84895488Z    66.83333    None    14.00985    
2016-03-15T08:08:43.270465024Z    66.83333    None    14.00985    
2016-03-15T08:09:31.328193024Z    66.83333    None    14.00985    
2016-03-15T08:12:35.462913024Z    67.23333    None    14.00985    
2016-03-15T08:13:13.571111936Z    67.23333    None    14.00985    
2016-03-15T08:16:27.935887872Z    67.43333    None    14.00985    
2016-03-15T08:16:58.078348032Z    67.43333    None    14.00985    
2016-03-15T08:20:11.246667008Z    67.13333    None    14.00985    
2016-03-15T08:20:43.431964928Z    67.03333    None    14.00985    
2016-03-15T08:24:12.9768Z    66.93333    None    13.90985    
2016-03-15T08:24:47.968660992Z    67.03333    None    14.00985    
2016-03-15T08:27:44.139785984Z    67.13333    None    14.00985    
2016-03-15T08:28:50.082537984Z    67.13333    None    14.00985    
2016-03-15T08:31:46.740059904Z    67.23333    None    14.00985    
2016-03-15T08:32:34.429199872Z    67.13333    None    14.00985    
2016-03-15T08:35:39.874722048Z    66.83333    None    13.90985    
2016-03-15T08:36:26.433609984Z    66.83333    None    13.90985    
2016-03-15T08:39:29.856413952Z    66.83333    None    13.90985    
2016-03-15T08:40:23.953516032Z    66.83333    None    13.90985    
2016-03-15T08:43:11.506456064Z    67.03333    None    13.90985    
2016-03-15T08:44:10.90701696Z    67.03333    None    13.90985    
2016-03-15T08:46:58.921315072Z    67.13333    None    13.90985    
2016-03-15T08:47:58.227646976Z    67.43333    None    14.00985    
2016-03-15T08:50:53.467428096Z    67.73333    None    14.00985    
2016-03-15T08:51:40.60048Z    67.63333    None    14.00985    
2016-03-15T08:54:42.95688704Z    67.53333    None    14.00985    
2016-03-15T08:55:23.133488128Z    67.63333    None    14.00985    
2016-03-15T08:58:30.609520896Z    67.73333    None    14.00985    
2016-03-15T08:59:15.194127104Z    67.63333    None    14.10985    
2016-03-15T09:02:53.956324096Z    None    1    None    
2016-03-15T09:03:10.38176512Z    67.53333    None    14.00985    
2016-03-15T09:07:14.197816064Z    67.73333    None    14.00985    
2016-03-15T09:07:19.62063488Z    67.63333    None    14.00985    
2016-03-15T09:10:58.578621952Z    67.63333    None    14.00985    
2016-03-15T09:11:00.746834944Z    67.63333    None    14.00985    
2016-03-15T09:14:49.768322048Z    67.63333    None    14.00985    
2016-03-15T09:14:55.940655104Z    67.63333    None    14.00985    
2016-03-15T09:18:48.583589888Z    67.73333    None    14.10985    
2016-03-15T09:18:51.35680512Z    67.63333    None    14.00985    
2016-03-15T09:22:45.86666112Z    78.93333    None    4.40985    
2016-03-15T09:22:56.97546496Z    67.83333    None    14.00985    
2016-03-15T09:26:55.449381888Z    None    1    None    
2016-03-15T09:27:12.174981888Z    67.73333    None    14.00985    
2016-03-15T09:31:11.331993088Z    67.83333    None    14.00985    
2016-03-15T09:31:16.705627904Z    67.83333    None    14.00985    
2016-03-15T09:35:11.226467072Z    79.03333    None    3.70985    
2016-03-15T09:35:32.353712896Z    67.73333    None    14.00985    
2016-03-15T09:39:16.38733312Z    79.63333    None    3.20985    
2016-03-15T09:39:22.42709504Z    67.83333    None    14.00985    
2016-03-15T09:43:09.359075072Z    80.43333    None    2.80985    
2016-03-15T09:43:37.539552Z    None    1    None    
2016-03-15T09:47:24.406369024Z    67.93333    None    14.00985    
2016-03-15T09:47:27.197686016Z    67.83333    None    14.00985    
2016-03-15T09:51:05.320395008Z    67.83333    None    14.00985    
2016-03-15T09:51:16.560783104Z    67.83333    None    14.00985    
2016-03-15T09:55:00.328741888Z    67.83333    None    14.00985    
2016-03-15T09:55:03.168898048Z    67.83333    None    14.00985    
2016-03-15T09:58:49.794305024Z    67.83333    None    14.00985    
2016-03-15T09:59:18.66520192Z    67.93333    None    14.00985    
2016-03-15T10:02:51.583113984Z    None    1    None    
2016-03-15T10:03:00.59052288Z    68.43333    None    14.00985    
2016-03-15T10:06:45.912813056Z    83.03333    None    2.30985    
2016-03-15T10:06:54.162803968Z    68.83333    None    14.00985    
2016-03-15T10:10:50.842458112Z    68.63333    None    14.10985    
2016-03-15T10:10:53.761030912Z    68.73333    None    14.10985    
2016-03-15T10:14:33.576499968Z    68.33333    None    14.10985    
2016-03-15T10:14:42.220499968Z    68.33333    None    14.10985    
2016-03-15T10:18:26.52456192Z    83.63333    None    2.10985    
2016-03-15T10:18:47.190723072Z    68.53333    None    14.10985    
2016-03-15T10:22:19.475442944Z    68.73333    None    14.10985    
2016-03-15T10:22:26.29495296Z    68.83333    None    14.10985    
2016-03-15T10:26:02.798429952Z    68.83333    None    14.10985    
2016-03-15T10:26:14.765158912Z    68.93333    None    14.10985    
2016-03-15T10:29:55.435248128Z    57.33333    None    14.20985    
2016-03-15T10:30:06.08192896Z    68.83333    None    14.10985    
2016-03-15T10:34:12.607689984Z    None    1    None    
2016-03-15T10:34:12.836644096Z    None    1    None    
2016-03-15T10:38:05.223320064Z    57.53333    None    14.30985    
2016-03-15T10:38:21.703147008Z    69.03333    None    14.20985    
2016-03-15T10:42:50.374049024Z    None    1    None    
2016-03-15T10:42:55.934337024Z    None    1    None    
2016-03-15T10:46:45.67237504Z    68.93333    None    14.20985    
2016-03-15T10:46:46.563087872Z    68.93333    None    14.30985    
2016-03-15T10:51:07.03198592Z    None    1    None    
2016-03-15T10:51:20.224502016Z    68.73333    None    14.20985    
2016-03-15T10:55:18.317929984Z    None    1    None    
2016-03-15T10:55:29.383142912Z    68.93333    None    14.20985    
2016-03-15T10:59:13.421291008Z    68.73333    None    14.20985    
2016-03-15T10:59:16.115876096Z    68.73333    None    14.20985    
2016-03-15T11:03:00.756269056Z    68.63333    None    14.10985    
2016-03-15T11:03:22.351584Z    68.63333    None    14.10985    
2016-03-15T11:06:37.42799488Z    68.73333    None    14.10985    
2016-03-15T11:07:01.832486912Z    68.73333    None    14.10985    
2016-03-15T11:10:54.013310976Z    68.73333    None    14.10985    
2016-03-15T11:10:59.225039104Z    68.73333    None    14.10985    
2016-03-15T11:14:47.81486592Z    68.73333    None    14.10985    
2016-03-15T11:14:56.508335104Z    68.73333    None    14.10985    
2016-03-15T11:18:39.954075904Z    68.83333    None    14.10985    
2016-03-15T11:19:01.973906944Z    68.83333    None    14.10985    
2016-03-15T11:22:17.569423872Z    68.83333    None    14.10985    
2016-03-15T11:22:54.48362496Z    68.83333    None    14.10985    
2016-03-15T11:25:59.461007872Z    68.73333    None    14.10985    
2016-03-15T11:26:36.46165888Z    68.73333    None    14.10985    
2016-03-15T11:29:42.110703104Z    68.93333    None    14.10985    
2016-03-15T11:30:23.366700032Z    69.03333    None    14.10985    
2016-03-15T11:33:22.55784192Z    69.03333    None    14.10985    
2016-03-15T11:34:13.126586112Z    69.03333    None    14.10985    
2016-03-15T11:37:07.451068928Z    68.83333    None    14.10985    
2016-03-15T11:37:56.031175936Z    68.83333    None    14.10985    
2016-03-15T11:40:49.361302016Z    68.93333    None    14.10985    
2016-03-15T11:42:00.45943808Z    None    1    None    
2016-03-15T11:44:26.535260928Z    69.13333    None    14.10985    
2016-03-15T11:45:47.806309888Z    69.13333    None    14.10985    
2016-03-15T11:48:13.61936512Z    69.43333    None    14.10985    
2016-03-15T11:49:42.52029696Z    69.43333    None    14.10985    
2016-03-15T11:51:55.982797056Z    69.33333    None    14.10985    
2016-03-15T11:53:25.250703872Z    69.33333    None    14.10985    
2016-03-15T11:55:41.041039104Z    69.13333    None    14.10985    
2016-03-15T11:57:12.356838912Z    69.33333    None    14.10985    
2016-03-15T11:59:22.950782976Z    69.13333    None    14.10985    
2016-03-15T12:00:56.939358976Z    69.13333    None    14.10985    
2016-03-15T12:03:12.917492992Z    69.23333    None    14.10985    
2016-03-15T12:04:36.762534912Z    69.43333    None    14.10985    
2016-03-15T12:06:58.44283392Z    69.43333    None    14.10985    
2016-03-15T12:08:19.161112064Z    69.53333    None    14.10985    
2016-03-15T12:10:50.928702976Z    69.63333    None    14.10985    
2016-03-15T12:12:01.321051904Z    69.53333    None    14.10985    
2016-03-15T12:14:38.329456896Z    69.63333    None    14.10985    
2016-03-15T12:15:43.520860928Z    69.63333    None    14.10985    
2016-03-15T12:18:34.357468928Z    69.53333    None    14.10985    
2016-03-15T12:19:25.661039104Z    69.63333    None    14.10985    
2016-03-15T12:22:22.23181696Z    69.73333    None    14.10985    
2016-03-15T12:23:11.06923392Z    69.73333    None    14.10985    
2016-03-15T12:26:07.459672064Z    69.83333    None    14.20985    
2016-03-15T12:26:58.038505984Z    69.73333    None    14.10985    
2016-03-15T12:30:13.669190912Z    69.73333    None    14.10985    
2016-03-15T12:30:45.316894976Z    69.73333    None    14.10985    
2016-03-15T12:34:04.099890944Z    69.63333    None    14.10985    
2016-03-15T12:34:29.90861696Z    69.63333    None    14.10985    
2016-03-15T12:37:57.612898048Z    70.63333    None    13.80985    
2016-03-15T12:38:06.927111936Z    69.63333    None    14.10985    
2016-03-15T12:42:24.006475008Z    None    1    None    
2016-03-15T12:42:25.036416Z    70.53333    None    14.20985    
2016-03-15T12:46:15.683971072Z    80.73333    None    4.10985    
2016-03-15T12:46:37.769304064Z    69.73333    None    14.20985    
2016-03-15T12:50:17.73714304Z    69.73333    None    14.20985    
2016-03-15T12:50:44.543576064Z    69.73333    None    14.20985    
2016-03-15T12:54:22.874548992Z    55.43333    None    15.50985    
2016-03-15T12:54:36.713513984Z    69.53333    None    14.20985    
2016-03-15T12:58:41.192239104Z    None    1    None    
2016-03-15T12:58:51.84639104Z    69.53333    None    14.20985    
2016-03-15T13:02:31.66811392Z    69.43333    None    14.20985    
2016-03-15T13:02:38.66388608Z    69.43333    None    14.20985    
2016-03-15T13:06:47.103737088Z    None    1    None    
2016-03-15T13:06:53.602416896Z    69.33333    None    14.20985    
2016-03-15T13:10:31.092947968Z    55.23333    None    15.60985    
2016-03-15T13:10:40.078373888Z    69.23333    None    14.20985    
2016-03-15T13:14:17.243229952Z    55.53333    None    15.70985    
2016-03-15T13:14:45.842102016Z    69.23333    None    14.20985    
2016-03-15T13:18:02.66079104Z    69.13333    None    14.20985    
2016-03-15T13:18:30.448649984Z    69.23333    None    14.30985    
2016-03-15T13:21:50.286640128Z    69.33333    None    14.30985    
2016-03-15T13:22:19.92535296Z    69.33333    None    14.30985    
2016-03-15T13:25:37.278624Z    69.23333    None    14.30985    
2016-03-15T13:26:01.990332928Z    69.23333    None    14.30985    
2016-03-15T13:29:40.34183296Z    55.93333    None    16.10985    
2016-03-15T13:30:01.817170944Z    69.63333    None    14.30985    
2016-03-15T13:33:45.808477952Z    70.13333    None    14.40985    
2016-03-15T13:33:48.617602048Z    70.13333    None    14.40985    
2016-03-15T13:37:45.664713984Z    69.63333    None    14.50985    
2016-03-15T13:37:48.610857984Z    69.63333    None    14.50985    
2016-03-15T13:41:34.791300096Z    69.73333    None    14.50985    
2016-03-15T13:41:41.133874944Z    69.73333    None    14.50985    
2016-03-15T13:45:33.30045696Z    69.83333    None    14.50985    
2016-03-15T13:45:36.074718976Z    69.73333    None    14.50985    
2016-03-15T13:49:13.760340992Z    55.83333    None    16.20985    
2016-03-15T13:49:25.332124928Z    70.23333    None    14.50985    
2016-03-15T13:53:16.44531712Z    70.13333    None    14.50985    
2016-03-15T13:53:21.617903104Z    70.13333    None    14.50985    
2016-03-15T13:57:10.534991104Z    70.13333    None    14.60985    
2016-03-15T13:57:13.376925952Z    70.23333    None    14.60985    
2016-03-15T14:01:18.89077504Z    69.83333    None    14.60985    
2016-03-15T14:01:29.956719104Z    69.83333    None    14.60985    
2016-03-15T14:05:16.567158016Z    69.73333    None    14.60985    
2016-03-15T14:05:21.945688064Z    69.83333    None    14.60985    
2016-03-15T14:09:08.297488896Z    56.93333    None    16.40985    
2016-03-15T14:09:34.430125056Z    70.33333    None    14.60985    
2016-03-15T14:13:08.414368Z    56.93333    None    16.40985    
2016-03-15T14:13:12.188185088Z    70.33333    None    14.60985    
2016-03-15T14:16:58.331152896Z    57.23333    None    16.50985    
2016-03-15T14:17:12.276280064Z    70.33333    None    14.70985    
2016-03-15T14:20:29.46882688Z    70.43333    None    14.70985    
2016-03-15T14:20:57.329018112Z    70.43333    None    14.70985    
2016-03-15T14:24:14.360576Z    70.43333    None    14.70985    
2016-03-15T14:24:42.258099968Z    70.43333    None    14.70985    
2016-03-15T14:27:58.979673088Z    70.53333    None    14.70985    
2016-03-15T14:28:37.14184192Z    70.63333    None    14.70985    
2016-03-15T14:31:49.88107904Z    70.53333    None    14.70985    
2016-03-15T14:32:24.446477056Z    70.63333    None    14.80985    
2016-03-15T14:35:31.781211904Z    70.53333    None    14.80985    
2016-03-15T14:36:06.649658112Z    70.53333    None    14.80985    
2016-03-15T14:39:14.340807936Z    71.43333    None    14.80985    
2016-03-15T14:39:56.133939968Z    71.13333    None    14.80985    
2016-03-15T14:42:55.401059072Z    71.43333    None    14.80985    
2016-03-15T14:43:43.237172992Z    71.03333    None    14.80985    
2016-03-15T14:46:37.762497024Z    70.53333    None    14.90985    
2016-03-15T14:47:30.196069888Z    70.63333    None    14.80985    
2016-03-15T14:50:22.819339008Z    70.83333    None    14.80985    
2016-03-15T14:51:14.618831104Z    70.93333    None    14.80985    
2016-03-15T14:54:04.786604032Z    70.93333    None    14.70985    
2016-03-15T14:55:04.255347968Z    70.93333    None    14.70985    
2016-03-15T14:57:52.248380928Z    70.63333    None    14.70985    
2016-03-15T14:59:01.359102976Z    70.83333    None    14.70985    
2016-03-15T15:01:43.734649088Z    70.63333    None    14.60985    
2016-03-15T15:02:51.038532096Z    70.83333    None    14.60985    
2016-03-15T15:05:37.159611904Z    70.53333    None    14.60985    
2016-03-15T15:06:38.417519104Z    70.43333    None    14.60985    
2016-03-15T15:09:33.256058112Z    70.33333    None    14.50985    
2016-03-15T15:10:23.233392896Z    70.23333    None    14.50985    
2016-03-15T15:13:10.849212928Z    70.23333    None    14.50985    
2016-03-15T15:14:15.343491072Z    70.33333    None    14.50985    
2016-03-15T15:16:57.836613888Z    70.23333    None    14.50985    
2016-03-15T15:18:00.308092928Z    70.23333    None    14.50985    
2016-03-15T15:20:35.29910912Z    70.13333    None    14.40985    
2016-03-15T15:21:47.347559936Z    70.13333    None    14.40985    
2016-03-15T15:24:19.868931072Z    70.03333    None    14.40985    
2016-03-15T15:25:26.704221952Z    69.93333    None    14.40985    
2016-03-15T15:28:13.399315968Z    70.03333    None    14.40985    
2016-03-15T15:29:23.91955712Z    70.03333    None    14.40985    
2016-03-15T15:31:58.924946944Z    70.23333    None    14.40985    
2016-03-15T15:33:28.674553088Z    70.13333    None    14.40985    
2016-03-15T15:35:54.073281024Z    70.03333    None    14.30985    
2016-03-15T15:37:18.634343936Z    70.13333    None    14.40985    
2016-03-15T15:39:50.754458112Z    70.43333    None    14.40985    
2016-03-15T15:41:15.849833984Z    70.43333    None    14.40985    
2016-03-15T15:44:01.31897088Z    70.23333    None    14.50985    
2016-03-15T15:44:58.14415104Z    70.33333    None    14.50985    
2016-03-15T15:47:46.318046976Z    70.23333    None    14.60985    
2016-03-15T15:48:40.270646016Z    70.23333    None    14.60985    
2016-03-15T15:51:34.334173952Z    70.23333    None    14.70985    
2016-03-15T15:52:22.294521088Z    70.23333    None    14.70985    
2016-03-15T15:55:21.938465024Z    70.13333    None    14.80985    
2016-03-15T15:56:09.17767808Z    70.03333    None    14.90985    
2016-03-15T15:59:22.981917952Z    69.63333    None    14.90985    
2016-03-15T15:59:53.609510912Z    69.73333    None    15.00985    
2016-03-15T16:03:07.599183104Z    69.53333    None    15.00985    
2016-03-15T16:03:40.738700032Z    69.43333    None    15.00985    
2016-03-15T16:06:59.841085952Z    69.13333    None    15.10985    
2016-03-15T16:07:30.11510912Z    69.23333    None    15.10985    
2016-03-15T16:10:46.308651008Z    69.23333    None    15.10985    
2016-03-15T16:11:09.55101312Z    69.23333    None    15.10985    
2016-03-15T16:15:08.07742592Z    None    1    None    
2016-03-15T16:15:24.676227072Z    68.93333    None    15.00985    
2016-03-15T16:19:06.89788288Z    86.93333    None    1.90985    
2016-03-15T16:19:11.604546048Z    69.23333    None    15.00985    
2016-03-15T16:23:04.222917888Z    59.03333    None    14.50985    
2016-03-15T16:23:23.084485888Z    69.53333    None    15.00985    
2016-03-15T16:26:51.787316992Z    72.93333    None    14.00985    
2016-03-15T16:27:12.166490112Z    69.53333    None    15.00985    
2016-03-15T16:31:10.826119936Z    None    1    None    
2016-03-15T16:31:11.855260928Z    69.33333    None    15.00985    
2016-03-15T16:35:01.07516288Z    69.73333    None    15.00985    
2016-03-15T16:35:13.114921984Z    69.73333    None    15.10985    
2016-03-15T16:39:20.846387968Z    None    1    None    
2016-03-15T16:39:23.39202304Z    69.43333    None    15.00985    
2016-03-15T16:43:33.465886976Z    69.93333    None    15.00985    
2016-03-15T16:43:41.30068992Z    69.73333    None    14.90985    
2016-03-15T16:47:35.610361088Z    69.63333    None    14.90985    
2016-03-15T16:47:41.473406976Z    69.63333    None    14.90985    
2016-03-15T16:51:28.562125056Z    88.13333    None    1.50985    
2016-03-15T16:51:39.563960064Z    69.63333    None    14.90985    
2016-03-15T16:55:40.816403968Z    69.53333    None    14.80985    
2016-03-15T16:55:44.208498944Z    69.63333    None    14.80985    
2016-03-15T16:59:51.273980928Z    69.63333    None    14.70985    
2016-03-15T17:00:01.13397504Z    None    1    None    
2016-03-15T17:04:01.91408896Z    88.33333    None    1.30985    
2016-03-15T17:04:07.936258048Z    69.93333    None    14.70985    
2016-03-15T17:08:04.156244992Z    88.43333    None    1.30985    
2016-03-15T17:08:10.03080704Z    70.03333    None    14.60985    
2016-03-15T17:12:07.088009984Z    88.53333    None    1.30985    
2016-03-15T17:12:22.548975104Z    70.13333    None    14.60985    
2016-03-15T17:16:05.57875712Z    69.93333    None    14.50985    
